1.413716694,0.000000000,-0.000000000 
1.413716694,0.000000000,-0.000000000 
1.413716694,0.000000000,0.000000000 
1.413709466,-0.000028599,-0.000084238 
1.413605989,-0.000216539,-0.000312779 
1.413180535,-0.000690966,-0.000651855 
1.412096573,-0.001546876,-0.001070914 
1.409937333,-0.002850270,-0.001542499 
1.406233269,-0.004641189,-0.002042123 
1.400486559,-0.006936619,-0.002548146 
1.392192758,-0.009733279,-0.003041650 
1.380859721,-0.013010279,-0.003506316 
1.366023934,-0.016731658,-0.003928302 
1.347264368,-0.020848801,-0.004296117 
1.324213981,-0.025302723,-0.004600495 
1.296568990,-0.030026238,-0.004834278 
1.264096043,-0.034946000,-0.004992286 
1.226637409,-0.039984424,-0.005071195 
1.184114311,-0.045061476,-0.005069416 
1.136528526,-0.050096349,-0.004986967 
1.083962376,-0.055009006,-0.004825351 
1.026577239,-0.059721605,-0.004587435 
0.964610688,-0.064159797,-0.004277320 
0.898372403,-0.068253906,-0.003900223 
0.828238963,-0.071939976,-0.003462352 
0.754647650,-0.075160701,-0.002970779 
0.678089384,-0.077866231,-0.002433320 
0.599100922,-0.080014851,-0.001858409 
0.518256428,-0.081573538,-0.001254978 
0.436158560,-0.082518396,-0.000632325 
0.353429174,-0.082834963,-0.000000000 
0.270699787,-0.082518396,0.000632325 
0.188601919,-0.081573538,0.001254978 
0.107757425,-0.080014851,0.001858409 
0.028768963,-0.077866231,0.002433320 
-0.047789303,-0.075160701,0.002970779 
-0.121380616,-0.071939976,0.003462352 
-0.191514056,-0.068253906,0.003900223 
-0.257752341,-0.064159797,0.004277320 
-0.319718892,-0.059721605,0.004587435 
-0.377104029,-0.055009006,0.004825351 
-0.429670179,-0.050096349,0.004986967 
-0.477255964,-0.045061476,0.005069416 
-0.519779062,-0.039984424,0.005071195 
-0.557237696,-0.034946000,0.004992286 
-0.589710643,-0.030026238,0.004834278 
-0.617355634,-0.025302723,0.004600495 
-0.640406021,-0.020848801,0.004296117 
-0.659165587,-0.016731658,0.003928302 
-0.674001374,-0.013010279,0.003506316 
-0.685334411,-0.009733279,0.003041650 
-0.693628212,-0.006936619,0.002548146 
-0.699374921,-0.004641189,0.002042123 
-0.703078986,-0.002850270,0.001542499 
-0.705238226,-0.001546876,0.001070914 
-0.706322187,-0.000690966,0.000651855 
-0.706747642,-0.000216539,0.000312779 
-0.706851119,-0.000028599,0.000084238 
-0.706858347,-0.000000000,-0.000000000 
-0.706858347,0.000000000,0.000000000 
-0.706858347,0.000000000,0.000000000 
-0.706858347,0.000000000,0.000000000 
-0.706858347,0.000000000,0.000000000 
-0.706858347,0.000000000,0.000000000 
-0.706858347,0.000000000,0.000000000 
-0.706858347,0.000000000,0.000000000 
-0.706858347,0.000000000,-0.000000000 
-0.706858347,0.000000000,-0.000000000 
-0.706858347,0.000000000,-0.000000000 
-0.706858347,0.000000000,-0.000000000 
-0.706858347,0.000000000,-0.000000000 
-0.706858347,0.000000000,-0.000000000 
-0.706858347,0.000000000,0.000000000 
